sampleName,Time(abs),boxTemperature,boxSetpoint,boxHumidity,percentageX,percentageY,percentageZ,pressureX,pressureY,pressureA,vacuum,fanSpeed,roomTemperature,roomHumidity,Time(rel)
heavyVsRef,3762053420,31.989,32,19.55,97.16,94.59,50.0,1.752,1.865,339.7,0.559,87,23.65,29.69,106
heavyVsRef,3762053425,31.976,32,19.57,97.16,94.59,50.0,1.752,1.865,339.7,0.185,82,23.67,29.69,111
heavyVsRef,3762053430,31.978,32,19.57,97.16,94.59,50.0,1.753,1.865,339.6,3.58,83,23.69,29.67,116
heavyVsRef,3762053435,31.976,32,19.57,97.16,94.59,50.0,1.752,1.864,339.6,1.21,82,23.68,29.68,121
heavyVsRef,3762053440,31.979,32,19.58,97.16,94.59,50.0,1.753,1.865,339.7,0.242,83,23.67,29.67,126
heavyVsRef,3762053445,31.971,32,19.56,97.16,94.59,50.0,1.752,1.865,339.6,0.112,80,23.66,29.7,131
heavyVsRef,3762053450,31.976,32,19.55,97.16,94.59,50.0,1.752,1.865,339.6,0.051,82,23.66,29.73,136
heavyVsRef,3762053455,31.989,32,19.53,97.16,94.59,50.0,1.752,1.865,339.7,0.0076,87,23.67,29.76,141
heavyVsRef,3762053460,32.0,32,19.52,97.16,94.59,50.0,1.752,1.865,339.6,0.0026,91,23.66,29.73,146
heavyVsRef,3762053465,32.0,32,19.54,97.16,94.59,50.0,1.752,1.866,339.7,0.001,91,23.67,29.76,151
heavyVsRef,3762053470,31.992,32,19.53,97.16,94.59,50.0,1.752,1.865,339.5,0.0003,88,23.67,29.76,156
heavyVsRef,3762053475,31.978,32,19.54,97.16,94.59,50.0,1.752,1.865,282.0,0.0001,83,23.67,29.75,161
heavyVsRef,3762053480,31.964,32,19.58,97.16,94.59,50.0,1.752,1.864,56.4,0.0001,77,23.69,29.75,166
heavyVsRef,3762053485,31.969,32,19.56,97.16,94.59,50.0,1.753,1.866,56.2,0.0001,79,23.68,29.76,171
heavyVsRef,3762053490,31.963,32,19.57,97.16,94.59,50.0,1.752,1.864,56.3,0.0001,76,23.66,29.76,176
heavyVsRef,3762053495,31.959,32,19.58,97.16,94.59,50.0,1.752,1.865,56.3,0.0001,75,23.64,29.81,181
heavyVsRef,3762053500,31.964,32,19.58,97.16,94.59,50.0,1.752,1.865,56.3,0.0001,76,23.64,29.83,186
heavyVsRef,3762053505,31.966,32,19.56,97.16,94.59,50.0,1.752,1.865,56.3,0.0001,78,23.63,29.84,191
heavyVsRef,3762053510,31.973,32,19.6,97.16,94.59,50.0,1.752,1.865,56.3,0.0001,80,23.62,29.85,196
heavyVsRef,3762053515,31.982,32,19.55,97.16,94.59,50.0,1.753,1.865,56.3,0.0001,84,23.63,29.86,201
heavyVsRef,3762053520,31.983,32,19.55,97.16,94.59,50.0,1.752,1.866,56.2,0.0001,84,23.64,29.83,206
heavyVsRef,3762053525,31.983,32,19.58,97.16,94.59,50.0,1.752,1.865,56.3,0.0001,84,23.65,29.83,211
heavyVsRef,3762053530,31.977,32,19.57,97.16,94.59,50.0,1.752,1.865,56.3,0.0001,82,23.65,29.8,216
heavyVsRef,3762053535,31.981,32,19.55,97.16,94.59,50.0,1.753,1.866,56.3,0.0001,83,23.65,29.85,221
heavyVsRef,3762053540,31.98,32,19.56,97.16,94.59,50.0,1.753,1.865,56.3,0.0001,82,23.65,29.83,226
heavyVsRef,3762053545,31.981,32,19.56,97.16,94.59,50.0,1.752,1.866,56.3,0.0001,84,23.65,29.85,231
heavyVsRef,3762053550,31.972,32,19.58,97.16,94.59,50.0,1.752,1.865,56.3,0.0001,80,23.64,29.83,236
heavyVsRef,3762053555,31.967,32,19.59,97.16,94.59,50.0,1.753,1.865,34.9,0.106,77,23.64,29.87,241
heavyVsRef,3762053560,31.965,32,19.58,97.16,94.59,50.0,1.752,1.865,2.5,0.266,76,23.64,29.86,246
heavyVsRef,3762053565,31.98,32,19.59,97.16,94.59,50.0,1.753,1.865,6.3,0.0886,82,23.62,29.89,251
heavyVsRef,3762053570,31.979,32,19.56,97.16,94.59,50.0,1.751,1.865,1.0,0.351,82,23.6,29.9,256
heavyVsRef,3762053575,31.998,32,19.57,97.16,94.59,50.0,1.752,1.864,0.4,0.119,89,23.6,29.91,261
heavyVsRef,3762053580,31.99,32,19.59,97.16,94.59,50.0,1.753,1.865,0.2,0.0609,86,23.61,29.9,266
heavyVsRef,3762053585,31.991,32,19.57,97.16,94.59,50.0,1.752,1.865,0.2,0.034,87,23.62,29.89,271
heavyVsRef,3762053590,31.99,32,19.56,97.16,94.59,50.0,1.752,1.865,0.1,0.034,87,23.63,29.89,276
heavyVsRef,3762053595,31.973,32,19.6,89.7,94.59,50.0,1.813,1.864,0.1,0.034,80,23.64,29.85,281
heavyVsRef,3762053600,31.974,32,19.6,89.7,94.59,50.0,1.863,1.864,0.1,0.0093,80,23.64,29.83,286
heavyVsRef,3762053605,31.989,32,19.58,89.7,94.59,50.0,1.862,1.865,0.1,0.0012,86,23.64,29.82,291
heavyVsRef,3762053610,31.997,32,19.56,89.7,94.59,50.0,1.863,1.864,0.0,0.0004,89,23.64,29.82,296
heavyVsRef,3762053615,31.996,32,19.56,89.7,94.59,50.0,1.863,1.864,0.1,0.0001,88,23.64,29.84,301
heavyVsRef,3762053620,31.994,32,19.58,89.7,94.59,50.0,1.862,1.865,0.1,0.0001,88,23.65,29.84,306
heavyVsRef,3762053625,32.002,32,19.54,89.7,94.59,50.0,1.863,1.864,0.1,0.0001,91,23.66,29.82,311
heavyVsRef,3762053630,31.999,32,19.56,89.7,94.59,50.0,1.863,1.864,0.1,0.0001,90,23.67,29.82,316
heavyVsRef,3762053635,31.992,32,19.58,89.7,94.59,50.0,1.862,1.865,0.0,0.0001,87,23.65,29.85,321
heavyVsRef,3762053640,31.983,32,19.59,89.7,94.59,50.0,1.863,1.865,0.1,0.0001,84,23.64,29.88,326
heavyVsRef,3762053645,31.978,32,19.58,89.7,94.59,50.0,1.863,1.865,0.0,0.0001,81,23.62,29.86,331
heavyVsRef,3762053650,31.966,32,19.62,89.7,94.59,50.0,1.862,1.865,0.0,0.0001,77,23.6,29.89,336
heavyVsRef,3762053655,31.963,32,19.6,89.7,94.59,50.0,1.862,1.864,0.0,0.0001,76,23.59,29.93,341
heavyVsRef,3762053660,31.964,32,19.6,89.7,94.59,50.0,1.862,1.865,0.0,0.0001,76,23.58,29.91,346
heavyVsRef,3762053665,31.973,32,19.6,89.7,94.59,50.0,1.863,1.865,0.1,0.0001,79,23.58,29.93,351
heavyVsRef,3762053670,31.974,32,19.61,89.7,94.59,50.0,1.863,1.865,-0.1,0.0001,79,23.58,29.95,356
heavyVsRef,3762053675,31.985,32,19.6,89.7,94.59,50.0,1.863,1.864,0.0,0.0001,84,23.57,29.97,361
heavyVsRef,3762053680,31.988,32,19.61,89.7,94.59,50.0,1.863,1.864,0.0,0.0001,85,23.57,29.97,366
heavyVsRef,3762053685,31.988,32,19.59,89.7,94.59,50.0,1.863,1.865,0.0,0.0001,85,23.56,30.02,371
heavyVsRef,3762053690,31.988,32,19.58,89.7,94.59,50.0,1.763,1.865,0.1,0.0001,85,23.56,30.04,376
heavyVsRef,3762053695,31.991,32,19.59,89.7,94.59,50.0,1.75,1.865,0.0,0.0001,86,23.56,30.06,381
heavyVsRef,3762053700,31.996,32,19.61,89.7,94.59,50.0,1.75,1.864,0.1,0.0001,86,23.57,30.08,386
heavyVsRef,3762053705,31.983,32,19.61,89.7,94.59,50.0,1.75,1.865,0.1,0.0001,83,23.58,30.08,391
heavyVsRef,3762053710,31.984,32,19.62,89.7,94.59,50.0,1.752,1.865,39.1,0.0001,84,23.58,30.09,396
heavyVsRef,3762053715,31.983,32,19.63,89.7,94.59,50.0,1.752,1.865,188.7,0.0001,83,23.58,30.07,401
heavyVsRef,3762053720,31.981,32,19.63,89.7,94.59,50.0,1.752,1.865,188.8,0.0001,82,23.6,30.07,406
heavyVsRef,3762053725,31.974,32,19.61,89.7,94.59,50.0,1.753,1.865,336.9,0.0001,80,23.62,30.05,411
heavyVsRef,3762053730,31.98,32,19.62,89.7,94.59,50.0,1.752,1.866,366.9,0.0001,81,23.65,30.02,416
heavyVsRef,3762053735,31.981,32,19.63,89.7,94.59,50.0,1.752,1.865,367.0,0.0001,82,23.65,29.98,421
heavyVsRef,3762053740,31.996,32,19.61,89.7,94.59,50.0,1.752,1.865,367.0,0.0001,82,23.64,29.97,426
heavyVsRef,3762053745,32.003,32,19.61,89.7,94.59,50.0,1.752,1.865,366.9,0.0001,82,23.64,29.96,431
heavyVsRef,3762053750,32.002,32,19.63,89.7,94.59,58.9,1.752,1.865,365.8,0.0001,82,23.64,29.94,436
heavyVsRef,3762053755,32.008,32,19.61,89.7,94.59,57.0,1.753,1.865,366.0,0.0001,82,23.63,29.97,441
heavyVsRef,3762053760,32.001,32,19.6,89.7,94.59,57.0,1.753,1.865,366.0,0.0001,90,23.61,29.97,446
heavyVsRef,3762053765,32.002,32,19.61,89.7,94.59,57.0,1.753,1.865,360.2,0.0001,91,23.61,29.99,451
heavyVsRef,3762053770,32.004,32,19.62,89.7,94.59,52.0,1.752,1.864,350.5,0.0001,91,23.62,30.0,456
heavyVsRef,3762053775,31.99,32,19.64,89.7,94.59,50.0,1.752,1.865,339.6,0.0001,85,23.61,30.01,461
heavyVsRef,3762053780,31.996,32,19.65,89.7,94.59,50.0,1.752,1.865,339.6,1.59,88,23.6,29.99,466
heavyVsRef,3762053785,31.991,32,19.63,89.7,94.59,50.0,1.753,1.864,339.6,0.362,86,23.6,30.0,471
heavyVsRef,3762053790,32.0,32,19.63,89.7,94.59,50.0,1.752,1.865,339.5,0.136,89,23.61,30.01,476
heavyVsRef,3762053795,32.0,32,19.62,89.7,94.59,50.0,1.753,1.865,339.6,2.5,90,23.63,30.01,481
heavyVsRef,3762053800,31.991,32,19.64,89.7,94.59,50.0,1.753,1.865,339.6,0.454,86,23.63,29.99,486
heavyVsRef,3762053805,31.985,32,19.65,89.7,94.59,50.0,1.752,1.865,339.6,0.161,83,23.63,29.98,491
heavyVsRef,3762053810,31.984,32,19.66,89.7,94.59,50.0,1.752,1.866,339.6,0.0798,83,23.62,30.03,496
heavyVsRef,3762053815,31.976,32,19.65,89.7,94.59,50.0,1.753,1.866,339.6,0.0212,80,23.58,30.05,501
heavyVsRef,3762053820,31.983,32,19.65,89.7,94.59,50.0,1.752,1.865,339.6,0.005,83,23.57,30.07,506
heavyVsRef,3762053825,31.984,32,19.64,89.7,94.59,50.0,1.752,1.865,339.6,0.0018,83,23.57,30.09,511
heavyVsRef,3762053830,31.979,32,19.65,89.7,94.59,50.0,1.752,1.865,339.5,0.0007,81,23.57,30.11,516
heavyVsRef,3762053835,31.985,32,19.64,89.7,94.59,50.0,1.753,1.866,339.5,0.0001,84,23.59,30.12,521
heavyVsRef,3762053840,31.987,32,19.63,89.7,94.59,50.0,1.753,1.865,157.5,0.0001,84,23.6,30.13,526
heavyVsRef,3762053845,31.99,32,19.63,89.7,94.59,50.0,1.752,1.865,56.3,0.0001,85,23.62,30.13,531
heavyVsRef,3762053850,31.987,32,19.66,89.7,94.59,49.0,1.753,1.865,56.3,0.0001,84,23.64,30.08,536
heavyVsRef,3762053855,31.975,32,19.65,89.7,94.59,49.0,1.752,1.865,56.3,0.0001,80,23.65,30.05,541
heavyVsRef,3762053860,31.97,32,19.67,89.7,94.59,53.8,1.752,1.865,56.2,0.0001,78,23.66,30.03,546
heavyVsRef,3762053865,31.975,32,19.67,89.7,94.59,53.8,1.753,1.865,56.2,0.0001,79,23.66,30.01,551
heavyVsRef,3762053870,31.989,32,19.66,89.7,94.59,53.8,1.753,1.865,56.3,0.0001,85,23.66,29.98,556
heavyVsRef,3762053875,31.991,32,19.64,89.7,94.59,53.8,1.752,1.865,56.3,0.0001,86,23.65,29.98,561
heavyVsRef,3762053880,31.992,32,19.65,89.7,94.59,53.8,1.753,1.865,56.3,0.0001,86,23.64,29.98,566
heavyVsRef,3762053885,31.988,32,19.66,89.7,94.59,53.8,1.752,1.866,56.2,0.0001,84,23.64,29.98,571
heavyVsRef,3762053890,31.997,32,19.64,89.7,94.59,53.8,1.753,1.865,56.3,0.0001,88,23.63,29.98,576
heavyVsRef,3762053895,31.99,32,19.65,89.7,94.59,53.8,1.752,1.865,56.2,0.0001,85,23.63,29.99,581
heavyVsRef,3762053900,31.994,32,19.64,89.7,94.59,53.8,1.752,1.866,56.2,0.0001,87,23.64,30.01,586
heavyVsRef,3762053905,31.976,32,19.65,89.7,94.59,53.8,1.753,1.866,56.3,0.0001,80,23.64,30.02,591
heavyVsRef,3762053910,31.978,32,19.65,89.7,94.59,53.8,1.753,1.865,56.3,0.0001,80,23.63,29.98,596
heavyVsRef,3762053915,31.978,32,19.66,89.7,94.59,53.8,1.753,1.866,56.3,0.0001,80,23.64,29.95,601
heavyVsRef,3762053920,31.972,32,19.66,89.7,94.59,53.8,1.753,1.866,56.3,0.0001,78,23.64,29.89,606
heavyVsRef,3762053925,31.977,32,19.65,89.7,94.59,53.8,1.753,1.865,56.3,0.0001,80,23.64,29.88,611
heavyVsRef,3762053930,31.986,32,19.63,89.7,94.59,52.0,1.753,1.865,29.3,0.801,83,23.64,29.86,616
heavyVsRef,3762053935,31.991,32,19.64,89.7,94.59,50.0,1.752,1.865,0.4,0.132,85,23.66,29.89,621
heavyVsRef,3762053940,32.005,32,19.64,89.7,94.59,50.0,1.752,1.865,6.9,0.921,91,23.68,29.88,626
heavyVsRef,3762053945,32.001,32,19.62,89.7,94.59,50.0,1.753,1.864,0.8,0.276,89,23.68,29.85,631
heavyVsRef,3762053950,32.001,32,19.61,89.7,94.59,50.0,1.753,1.864,0.4,0.148,89,23.67,29.83,636
heavyVsRef,3762053955,31.994,32,19.61,89.7,94.59,50.0,1.752,1.865,0.2,0.0533,86,23.67,29.83,641
heavyVsRef,3762053960,31.988,32,19.63,89.7,94.59,50.0,1.753,1.865,0.2,0.036,84,23.68,29.81,646
heavyVsRef,3762053965,31.988,32,19.63,89.7,94.59,50.0,1.753,1.865,0.2,0.0232,84,23.68,29.78,651
heavyVsRef,3762053970,31.977,32,19.63,82.2,94.59,50.0,1.853,1.863,0.0,0.0115,80,23.68,29.8,656
heavyVsRef,3762053975,31.983,32,19.63,82.2,94.59,50.0,1.871,1.865,0.1,0.0037,82,23.68,29.81,661
heavyVsRef,3762053980,31.978,32,19.61,82.2,94.59,50.0,1.871,1.865,0.1,0.0009,80,23.65,29.8,666
heavyVsRef,3762053985,31.989,32,19.63,82.2,94.59,50.0,1.871,1.865,0.0,0.0003,84,23.65,29.8,671
heavyVsRef,3762053990,31.995,32,19.59,82.2,94.59,50.0,1.872,1.864,0.0,0.0001,87,23.63,29.81,676
heavyVsRef,3762053995,32.002,32,19.59,82.2,94.59,50.0,1.871,1.865,0.1,0.0001,90,23.63,29.81,681
heavyVsRef,3762054000,31.998,32,19.59,82.2,94.59,50.0,1.871,1.864,0.0,0.0001,88,23.64,29.8,686
heavyVsRef,3762054005,31.984,32,19.6,82.2,94.59,50.0,1.87,1.865,0.1,0.0001,82,23.64,29.81,691
heavyVsRef,3762054010,31.987,32,19.59,82.2,94.59,50.0,1.871,1.865,0.0,0.0001,84,23.65,29.78,696
heavyVsRef,3762054015,31.982,32,19.59,82.2,94.59,50.0,1.871,1.865,0.1,0.0001,81,23.68,29.75,701
heavyVsRef,3762054020,31.991,32,19.6,82.2,94.59,50.0,1.872,1.865,0.0,0.0001,85,23.69,29.73,706
heavyVsRef,3762054025,31.981,32,19.58,82.2,94.59,50.0,1.872,1.865,0.1,0.0001,81,23.68,29.71,711
heavyVsRef,3762054030,31.985,32,19.57,82.2,94.59,50.0,1.871,1.864,0.0,0.0001,82,23.65,29.73,716
heavyVsRef,3762054035,31.992,32,19.56,82.2,94.59,50.0,1.87,1.865,0.0,0.0001,85,23.64,29.79,721
heavyVsRef,3762054040,31.991,32,19.58,82.2,94.59,50.0,1.871,1.864,0.0,0.0001,85,23.67,29.75,726
heavyVsRef,3762054045,31.998,32,19.56,82.2,94.59,50.0,1.871,1.865,0.0,0.0001,87,23.66,29.74,731
heavyVsRef,3762054050,32.003,32,19.54,82.2,94.59,50.0,1.871,1.865,0.0,0.0001,89,23.67,29.72,736
heavyVsRef,3762054055,31.993,32,19.57,82.2,94.59,50.0,1.87,1.864,0.0,0.0001,86,23.67,29.74,741
heavyVsRef,3762054060,31.986,32,19.58,82.2,94.59,50.0,1.871,1.866,0.0,0.0001,83,23.65,29.79,746
heavyVsRef,3762054065,31.985,32,19.57,82.2,94.59,50.0,1.871,1.746,0.0,0.0001,82,23.67,29.77,751
heavyVsRef,3762054070,31.989,32,19.55,82.2,94.59,50.0,1.871,1.747,0.1,0.0001,83,23.67,29.76,756
heavyVsRef,3762054075,32.007,32,19.56,82.2,94.59,50.0,1.87,1.747,0.1,0.0001,83,23.65,29.75,761
heavyVsRef,3762054080,32.002,32,19.56,82.2,93.93,50.0,1.871,1.756,0.0,0.0001,83,23.64,29.72,766
heavyVsRef,3762054085,31.976,32,19.58,82.2,93.93,50.0,1.872,1.756,0.0,0.0001,79,23.65,29.7,771
heavyVsRef,3762054090,31.977,32,19.57,82.2,93.93,50.0,1.871,1.758,50.4,0.0001,79,23.65,29.72,776
heavyVsRef,3762054095,31.97,32,19.56,82.2,93.93,50.0,1.872,1.758,189.2,0.0001,77,23.66,29.73,781
heavyVsRef,3762054100,31.977,32,19.57,82.2,93.93,50.0,1.871,1.759,189.3,0.0001,79,23.67,29.73,786
heavyVsRef,3762054105,31.983,32,19.54,82.2,93.93,50.0,1.871,1.759,352.0,0.0001,81,23.66,29.73,791
heavyVsRef,3762054110,31.974,32,19.58,82.2,93.93,50.0,1.872,1.758,367.9,0.0001,78,23.65,29.73,796
heavyVsRef,3762054115,31.973,32,19.55,82.2,93.93,50.0,1.871,1.759,367.9,0.0001,78,23.66,29.78,801
heavyVsRef,3762054120,31.984,32,19.56,82.2,93.93,50.0,1.871,1.759,367.9,0.0001,77,23.65,29.8,806
heavyVsRef,3762054125,31.988,32,19.53,82.2,93.93,50.0,1.872,1.759,367.9,0.0001,77,23.65,29.79,811
heavyVsRef,3762054130,31.983,32,19.57,82.2,93.93,68.3,1.871,1.76,366.4,0.0001,77,23.65,29.79,816
heavyVsRef,3762054135,31.989,32,19.53,82.2,93.93,68.3,1.872,1.759,365.5,0.0001,77,23.65,29.79,821
heavyVsRef,3762054140,31.996,32,19.54,82.2,93.93,64.0,1.871,1.759,366.0,0.0001,77,23.66,29.78,826
heavyVsRef,3762054145,32.007,32,19.53,82.2,93.93,64.0,1.872,1.759,366.2,0.0001,91,23.68,29.77,831
heavyVsRef,3762054150,32.009,32,19.53,82.2,93.93,64.0,1.872,1.76,361.4,0.0001,91,23.7,29.75,836
heavyVsRef,3762054155,32.009,32,19.52,82.2,93.93,52.0,1.871,1.76,350.7,0.0001,91,23.7,29.77,841
heavyVsRef,3762054160,31.984,32,19.55,82.2,93.93,50.0,1.87,1.759,338.3,0.0001,82,23.72,29.71,846
heavyVsRef,3762054165,31.996,32,19.54,82.2,93.93,50.0,1.871,1.759,338.2,2.0,86,23.72,29.68,851
heavyVsRef,3762054170,31.991,32,19.54,82.2,93.93,50.0,1.871,1.759,338.2,1.33,85,23.73,29.7,856
heavyVsRef,3762054175,31.993,32,19.53,82.2,93.93,50.0,1.872,1.759,338.2,0.148,86,23.71,29.68,861
heavyVsRef,3762054180,31.987,32,19.54,82.2,93.93,50.0,1.871,1.759,338.2,3.41,83,23.72,29.64,866
heavyVsRef,3762054185,31.978,32,19.56,82.2,93.93,50.0,1.871,1.759,338.2,0.692,80,23.71,29.65,871
heavyVsRef,3762054190,31.982,32,19.54,82.2,93.93,50.0,1.87,1.759,338.2,0.191,81,23.7,29.69,876
heavyVsRef,3762054195,31.979,32,19.55,82.2,93.93,50.0,1.871,1.759,338.2,0.0854,80,23.69,29.73,881
heavyVsRef,3762054200,31.985,32,19.53,82.2,93.93,50.0,1.871,1.759,338.2,0.0352,82,23.68,29.76,886
heavyVsRef,3762054205,31.984,32,19.54,82.2,93.93,50.0,1.871,1.758,338.2,0.0178,81,23.68,29.79,891
heavyVsRef,3762054210,31.992,32,19.55,82.2,93.93,50.0,1.871,1.759,338.3,0.002,85,23.7,29.77,896
heavyVsRef,3762054215,31.99,32,19.56,82.2,93.93,50.0,1.871,1.759,338.2,0.0014,84,23.72,29.77,901
heavyVsRef,3762054220,31.987,32,19.55,82.2,93.93,50.0,1.871,1.759,338.2,0.0002,83,23.73,29.75,906
heavyVsRef,3762054225,31.99,32,19.54,82.2,93.93,50.0,1.871,1.76,224.0,0.0001,84,23.72,29.73,911
heavyVsRef,3762054230,31.979,32,19.55,82.2,93.93,50.0,1.872,1.76,56.2,0.0001,79,23.73,29.7,916
heavyVsRef,3762054235,31.977,32,19.56,82.2,93.93,50.0,1.872,1.759,56.2,0.0001,79,23.73,29.68,921
heavyVsRef,3762054240,31.977,32,19.56,82.2,93.93,50.0,1.872,1.759,56.2,0.0001,79,23.73,29.7,926
heavyVsRef,3762054245,31.971,32,19.58,82.2,93.93,38.1,1.871,1.759,56.2,0.0001,76,23.72,29.7,931
heavyVsRef,3762054250,31.972,32,19.57,82.2,93.93,38.1,1.871,1.76,56.2,0.0001,76,23.71,29.71,936
heavyVsRef,3762054255,31.986,32,19.54,82.2,93.93,46.4,1.871,1.759,56.2,0.0001,82,23.71,29.76,941
heavyVsRef,3762054260,31.996,32,19.55,82.2,93.93,46.4,1.871,1.759,56.2,0.0001,86,23.7,29.78,946
heavyVsRef,3762054265,32.0,32,19.56,82.2,93.93,46.4,1.87,1.759,56.2,0.0001,87,23.7,29.77,951
heavyVsRef,3762054270,32.013,32,19.53,82.2,93.93,46.4,1.871,1.759,56.2,0.0001,93,23.7,29.8,956
heavyVsRef,3762054275,32.01,32,19.53,82.2,93.93,46.4,1.871,1.759,56.2,0.0001,92,23.69,29.83,961
heavyVsRef,3762054280,32.009,32,19.53,82.2,93.93,46.4,1.871,1.759,56.3,0.0001,91,23.69,29.82,966
heavyVsRef,3762054285,32.003,32,19.55,82.2,93.93,46.4,1.871,1.76,56.1,0.0001,89,23.68,29.8,971
heavyVsRef,3762054290,31.992,32,19.55,82.2,93.93,46.4,1.871,1.759,56.2,0.0001,85,23.68,29.79,976
heavyVsRef,3762054295,31.995,32,19.56,82.2,93.93,46.4,1.871,1.759,56.2,0.0001,86,23.66,29.76,981
heavyVsRef,3762054305,31.982,32,19.56,82.2,93.93,46.4,1.871,1.76,56.3,0.0001,81,23.64,29.87,991
heavyVsRef,3762054310,31.985,32,19.54,82.2,93.93,46.4,1.871,1.759,56.2,0.0001,82,23.64,29.88,996
heavyVsRef,3762054315,31.982,32,19.57,82.2,93.93,46.4,1.871,1.759,56.2,0.0001,81,23.64,29.91,1001
heavyVsRef,3762054320,31.984,32,19.57,82.2,93.93,46.4,1.872,1.76,33.8,0.235,81,23.64,29.92,1006
heavyVsRef,3762054325,31.976,32,19.59,82.2,93.93,52.0,1.871,1.759,11.4,0.198,78,23.64,29.93,1011
heavyVsRef,3762054330,31.972,32,19.58,82.2,93.93,50.0,1.871,1.759,3.3,0.073,77,23.64,29.91,1016
heavyVsRef,3762054335,31.969,32,19.57,82.2,93.93,50.0,1.87,1.759,3.3,0.877,75,23.65,29.91,1021
heavyVsRef,3762054340,31.992,32,19.57,82.2,93.93,50.0,1.871,1.759,0.5,0.192,84,23.66,29.9,1026
heavyVsRef,3762054345,32.0,32,19.55,82.2,93.93,50.0,1.872,1.758,0.2,0.0854,88,23.65,29.89,1031
heavyVsRef,3762054350,32.003,32,19.54,82.2,93.93,50.0,1.871,1.759,0.1,0.043,89,23.64,29.91,1036
heavyVsRef,3762054355,31.997,32,19.54,82.2,93.93,50.0,1.871,1.759,0.2,0.0381,86,23.63,29.91,1041
heavyVsRef,3762054360,31.996,32,19.57,82.2,86.4,50.0,1.87,1.766,0.2,0.0297,86,23.63,29.92,1046
heavyVsRef,3762054365,31.982,32,19.58,82.2,86.4,50.0,1.871,1.882,0.1,0.0082,80,23.63,29.87,1051
heavyVsRef,3762054370,31.99,32,19.58,82.2,86.4,50.0,1.871,1.883,0.0,0.0053,83,23.63,29.86,1056
heavyVsRef,3762054375,31.992,32,19.57,82.2,86.4,50.0,1.871,1.883,0.1,0.0007,84,23.64,29.86,1061
heavyVsRef,3762054380,31.985,32,19.56,82.2,86.4,50.0,1.871,1.882,0.0,0.0002,81,23.66,29.86,1066
heavyVsRef,3762054385,31.988,32,19.56,82.2,86.4,50.0,1.87,1.883,0.0,0.0001,83,23.67,29.85,1071
heavyVsRef,3762054390,31.99,32,19.58,82.2,86.4,50.0,1.87,1.883,0.0,0.0001,83,23.68,29.84,1076
heavyVsRef,3762054395,31.999,32,19.57,82.2,86.4,50.0,1.871,1.883,0.0,0.0001,87,23.67,29.84,1081
